date,killed,city,state,lat,lon
2018-01-19T00:00:00.000Z,4,Calhoun Co.,AL,28.5031572,-96.6736551
2018-01-25T00:00:00.000Z,3,Byromville,GA,32.2021071,-83.9085132
2018-01-28T00:00:00.000Z,5,Melcroft,PA,40.0520182,-79.3892016
2018-01-28T00:00:00.000Z,4,Reading,PA,40.335345,-75.9279495
2018-02-08T00:00:00.000Z,3,Lake Worth,FL,32.8048507,-97.44502
2018-02-10T00:00:00.000Z,5,Paintsville,KY,37.8145384,-82.8071054
2018-02-12T00:00:00.000Z,4,Detroit,MI,42.3315509,-83.0466403
2018-02-14T00:00:00.000Z,17,Parkland,FL,26.3100794,-80.23727
2018-02-16T00:00:00.000Z,4,Keego Harbor,MI,42.6080884,-83.3438248
2018-02-21T00:00:00.000Z,3,Phoenix,AZ,33.4484367,-112.074141
2018-02-26T00:00:00.000Z,5,Detroit,MI,42.3315509,-83.0466403
2018-03-09T00:00:00.000Z,3,Wadesboro,NC,34.9681767,-80.07674
2018-03-09T00:00:00.000Z,4,Yountville,CA,38.4022008,-122.359506
2018-03-13T00:00:00.000Z,4,Spanaway,WA,47.0979462,-122.4243422
2018-03-14T00:00:00.000Z,4,Brooklyn,NY,40.6526006,-73.9497211
2018-04-01T00:00:00.000Z,3,Tulsa,OK,36.1563122,-95.9927516
2018-04-05T00:00:00.000Z,3,Dawsonville,GA,34.4212053,-84.1190804
2018-04-10T00:00:00.000Z,4,Branson,MO,36.6411357,-93.2175285
2018-04-18T00:00:00.000Z,4,West Ashville,NC,39.7181083,-82.96015017408178
2018-04-22T00:00:00.000Z,4,Antioch,TN,36.0600602,-86.6722192
2018-04-25T00:00:00.000Z,3,Spanish Lake,MO,38.7877405,-90.2150513
2018-05-03T00:00:00.000Z,4,Grand Forks,ND,47.9078244,-97.0592028
2018-05-07T00:00:00.000Z,4,Brookeville,MD,39.1803067,-77.0584474
2018-05-13T00:00:00.000Z,3,Stockton,CA,37.9577016,-121.2907796
2018-05-16T00:00:00.000Z,5,Ponder,TX,33.1828974,-97.2872403
2018-05-18T00:00:00.000Z,10,Santa Fe,TX,35.6876096,-105.938456
2018-05-28T00:00:00.000Z,4,Murfreesboro,TN,35.8460396,-86.3921096
2018-05-31T00:00:00.000Z,3,Timmonsville,SC,34.1348782,-79.9397885
2018-06-05T00:00:00.000Z,3,Jacksonville,FL,30.3321838,-81.655651
2018-06-10T00:00:00.000Z,4,Parkville,MO,39.3868522,-76.55086176363942
2018-06-11T00:00:00.000Z,5,Orlando,FL,28.5421109,-81.3790304
2018-06-18T00:00:00.000Z,3,Bloomington,IL,39.1670396,-86.5342881
2018-06-28T00:00:00.000Z,5,Annapolis,MD,38.9786401,-76.492786
2018-07-01T00:00:00.000Z,4,Ardmore,AL,34.1742611,-97.1436254
2018-07-05T00:00:00.000Z,3,Los Angeles,CA,34.0536909,-118.242766
2018-07-07T00:00:00.000Z,3,Wetumpka,AL,32.5437448,-86.2119127
2018-07-09T00:00:00.000Z,5,Prices Corner,DE,39.737057,-75.6221495
2018-07-27T00:00:00.000Z,5,Robstown,TX,27.7903032,-97.6688843
2018-07-28T00:00:00.000Z,3,New Orleans,LA,29.9759983,-90.0782127
2018-07-30T00:00:00.000Z,4,Queens,NY,40.7135078,-73.8283132
2018-08-11T00:00:00.000Z,4,Clearlake,CA,38.9582307,-122.626372
2018-08-26T00:00:00.000Z,3,Jacksonville,FL,30.3321838,-81.655651
2018-08-30T00:00:00.000Z,3,Port Wentworth,GA,32.149092,-81.1631681
2018-09-06T00:00:00.000Z,4,Cincinnati,OH,39.1014537,-84.5124602
2018-09-12T00:00:00.000Z,6,Bakersfield,CA,35.3738712,-119.0194639
2018-09-16T00:00:00.000Z,4,Silver Spring,MD,38.9997621,-77.02403709829767
2018-09-20T00:00:00.000Z,4,Aberdeen,MD,46.975371,-123.815722
2018-09-21T00:00:00.000Z,4,Henderson,NV,32.182598,-95.7893178
2018-09-24T00:00:00.000Z,3,Memphis,TN,35.1460249,-90.0517638
2018-10-07T00:00:00.000Z,3,Raytown,MO,39.0089226,-94.4622103
2018-10-10T00:00:00.000Z,4,Rochester,NY,43.157285,-77.615214
2018-10-13T00:00:00.000Z,4,Taft,TX,35.1424671,-119.456507
2018-10-14T00:00:00.000Z,3,Las Vegas,NV,36.1672559,-115.148516
2018-10-15T00:00:00.000Z,5,Columbia,TN,34.0007493,-81.0343313
2018-10-27T00:00:00.000Z,11,Pittsburgh,PA,40.4416941,-79.9900861
2018-11-02T00:00:00.000Z,3,Tallahassee,FL,30.4380832,-84.2809332
2018-11-06T00:00:00.000Z,3,San Antonio,TX,29.4246002,-98.4951405
2018-11-07T00:00:00.000Z,13,Thousand Oaks,CA,34.1705609,-118.8375937
2018-11-11T00:00:00.000Z,3,Globe,AZ,41.9903762,-71.523673
2018-11-12T00:00:00.000Z,3,Smithfield,NC,35.5085531,-78.33936
2018-11-14T00:00:00.000Z,3,Baton Rouge,LA,30.4507936,-91.1391153
2018-11-16T00:00:00.000Z,3,Little Rock,AR,34.7465071,-92.2896267
2018-11-19T00:00:00.000Z,4,Philadelphia,PA,39.9527237,-75.1635262
2018-11-19T00:00:00.000Z,4,Chicago,IL,41.8755616,-87.6244212
2018-11-22T00:00:00.000Z,3,Fort Wayne,IN,41.0799898,-85.1386015
2018-12-16T00:00:00.000Z,4,Miami-Dade,FL,25.6364246,-80.4989467
2018-12-19T00:00:00.000Z,4,Hillsborough,FL,27.9184543,-82.3488057
2018-12-20T00:00:00.000Z,3,Temple,TX,31.098207,-97.3427847
2018-12-29T00:00:00.000Z,4,St. Charles,MO,38.7877791,-90.6747372
2018-12-31T00:00:00.000Z,3,Cleveland,OH,41.4996574,-81.6936772
2019-12-30T00:00:00.000Z,3,Baltimore,MD,39.2908816,-76.610759
2019-12-25T00:00:00.000Z,4,Rio Rancho,NM,35.269381,-106.632819
2019-12-17T00:00:00.000Z,4,Great Falls,MT,47.5048851,-111.29189
2019-12-14T00:00:00.000Z,3,Ontario,CA,34.065846,-117.6484304
2019-12-10T00:00:00.000Z,4,Edinburg,TX,26.3013982,-98.1624501
2019-12-10T00:00:00.000Z,6,Jersey City,NJ,40.7215682,-74.047455
2019-12-06T00:00:00.000Z,4,Pensacola,FL,30.421309,-87.2169149
2019-12-05T00:00:00.000Z,4,Coral Gables,FL,25.72149,-80.2683838
2019-12-01T00:00:00.000Z,4,Minneapolis,MN,44.9772995,-93.2654692
2019-11-17T00:00:00.000Z,4,Fresno,CA,36.7394421,-119.7848307
2019-11-16T00:00:00.000Z,6,San Diego,CA,32.7174202,-117.1627728
2019-11-14T00:00:00.000Z,3,Santa Clarita,CA,34.3916641,-118.542586
2019-10-31T00:00:00.000Z,5,Orinda,CA,37.8771476,-122.1796888
2019-10-30T00:00:00.000Z,4,Deer Park,TX,42.1608585,-88.0814651
2019-10-30T00:00:00.000Z,4,Philadelphia,PA,39.9527237,-75.1635262
2019-10-29T00:00:00.000Z,3,Long Beach,CA,33.7690164,-118.191604
2019-10-22T00:00:00.000Z,3,Burke,VA,35.7270403,-81.6632108
2019-10-14T00:00:00.000Z,3,Philadelphia,PA,39.9527237,-75.1635262
2019-10-12T00:00:00.000Z,5,Chicago,IL,41.8755616,-87.6244212
2019-10-12T00:00:00.000Z,4,Brooklyn,NY,40.6526006,-73.9497211
2019-10-07T00:00:00.000Z,5,Abington,MA,40.1206656,-75.1179512
2019-10-06T00:00:00.000Z,4,Kansas City,KS,39.100105,-94.5781416
2019-10-05T00:00:00.000Z,4,Lawton,OK,34.6086854,-98.3903305
2019-09-29T00:00:00.000Z,4,Beaumont,TX,30.0860459,-94.1018461
2019-09-27T00:00:00.000Z,3,Seaman,OH,38.942014,-83.5724181
2019-09-21T00:00:00.000Z,4,Cleveland,OH,41.4996574,-81.6936772
2019-09-21T00:00:00.000Z,4,Joliet,IL,41.5263603,-88.0840212
2019-09-18T00:00:00.000Z,3,Chicago (West Garfield Park),IL,41.8805878,-87.7292227
2019-09-12T00:00:00.000Z,4,Albuquerque,NM,35.0841034,-106.650985
2019-09-07T00:00:00.000Z,3,Whiteville,NC,34.3387802,-78.7030721
2019-09-02T00:00:00.000Z,5,Elkmont,AL,34.9289743,-86.9738959
2019-08-31T00:00:00.000Z,8,Odessa,TX,31.8457149,-102.367687
2019-08-26T00:00:00.000Z,4,Pembroke Pines,FL,26.0031465,-80.223937
2019-08-25T00:00:00.000Z,3,Hobbs,NM,32.707667,-103.1311314
2019-08-23T00:00:00.000Z,3,Houston,TX,29.7589382,-95.3676974
2019-08-12T00:00:00.000Z,3,Hickory,NC,37.959055,-93.3334746
2019-08-06T00:00:00.000Z,4,Stone Mountain,GA,33.8062166,-84.1457505
2019-08-05T00:00:00.000Z,4,San Antonio,TX,29.4246002,-98.4951405
2019-08-04T00:00:00.000Z,10,Dayton,OH,39.7589478,-84.1916069
2019-08-03T00:00:00.000Z,23,El Paso,TX,31.7550511,-106.4882345
2019-08-02T00:00:00.000Z,3,Pomfret,MD,41.8975977,-71.9625736
2019-07-31T00:00:00.000Z,3,Elkhart,IN,41.6012796,-85.8590603
2019-07-30T00:00:00.000Z,3,Rosenberg,TX,29.5571825,-95.8085623
2019-07-28T00:00:00.000Z,5,Lake Hallie,WI,44.8827276,-91.4327558
2019-07-28T00:00:00.000Z,4,Gilroy,CA,37.0065078,-121.5631723
2019-07-25T00:00:00.000Z,3,Albemarle,NC,38.0085107,-78.6086754
2019-07-25T00:00:00.000Z,4,Los Angeles,CA,34.0536909,-118.242766
2019-07-06T00:00:00.000Z,5,St. Louis Co.,MO,38.6398744,-90.51881277501238
2019-07-05T00:00:00.000Z,4,Gravette ,AR,36.4208054,-94.4526535
2019-06-23T00:00:00.000Z,5,San Jose,CA,37.3361663,-121.890591
2019-06-23T00:00:00.000Z,3,Abbeville,SC,34.2264946,-82.4364036
2019-06-21T00:00:00.000Z,5,Santa Maria,CA,34.9531295,-120.435857
2019-06-15T00:00:00.000Z,4,Des Moines,IA,41.5910323,-93.6046655
2019-06-14T00:00:00.000Z,4,Wyalusing,PA,42.9438751,-91.1415183
2019-06-08T00:00:00.000Z,5,White Swan,WA,46.3829037,-120.73118
2019-05-31T00:00:00.000Z,13,Virginia Beach,VA,36.8529841,-75.9774183
2019-05-29T00:00:00.000Z,3,Cleveland,TX,41.4996574,-81.6936772
2019-05-25T00:00:00.000Z,3,Detroit,MI,42.3315509,-83.0466403
2019-05-13T00:00:00.000Z,4,St. Louis,MO,38.6280278,-90.1910154
2019-04-28T00:00:00.000Z,4,West Chester,OH,39.9597213,-75.6059638
2019-04-22T00:00:00.000Z,4,Fort Worth,TX,32.753177,-97.3327459
2019-04-17T00:00:00.000Z,3,London,OH,37.1289771,-84.0832646
2019-04-12T00:00:00.000Z,3,Phoenix,AZ,33.4484367,-112.074141
2019-04-04T00:00:00.000Z,3,Stockbridge,GA,33.5442781,-84.2338093
2019-02-28T00:00:00.000Z,4,Joliet,IL,41.5263603,-88.0840212
2019-02-18T00:00:00.000Z,4,Cedar Springs,MI,43.22336,-85.551424
2019-02-16T00:00:00.000Z,4,Clinton,MS,38.5896187,-89.420064
2019-02-15T00:00:00.000Z,3,Nevis,MN,46.9651482,-94.8395533
2019-02-15T00:00:00.000Z,6,Aurora,IL,41.7571701,-88.3147539
2019-02-11T00:00:00.000Z,5,Blanchard,TX,40.5791636,-95.2217058
2019-02-03T00:00:00.000Z,4,Palm Springs,CA,33.772179449999996,-116.49529769683983
2019-01-26T00:00:00.000Z,5,Livingston Parish,LA,30.4158699,-90.7189344
2019-01-24T00:00:00.000Z,4,Rockmart,GA,34.0026005,-85.0416133
2019-01-24T00:00:00.000Z,4,State College,PA,40.7944504,-77.8616386
2019-01-23T00:00:00.000Z,5,Sebring,FL,27.4957453,-81.4410425
2019-01-19T00:00:00.000Z,3,Houston,TX,29.7589382,-95.3676974
2019-01-19T00:00:00.000Z,3,Jacksonville,FL,30.3321838,-81.655651
2019-01-17T00:00:00.000Z,3,Owensboro,KY,37.7742152,-87.1133304
2019-01-16T00:00:00.000Z,3,Palmdale,CA,34.5793131,-118.1171108
2019-01-04T00:00:00.000Z,3,Hurt,VA,37.0926426,-79.2964125
2019-01-04T00:00:00.000Z,3,Torrance,CA,33.8358492,-118.3406288
2020-12-30T00:00:00.000Z,4,Houston,TX,29.7589382,-95.3676974
2020-12-26T00:00:00.000Z,3,Rockford,IL,42.2713945,-89.093966
2020-12-26T00:00:00.000Z,5,Atkins,AR,41.9968696,-91.8619127
2020-12-22T00:00:00.000Z,5,Meridian,MS,32.3643098,-88.703656
2020-12-20T00:00:00.000Z,4,Mayfield,KY,36.7413624,-88.6352595
2020-12-13T00:00:00.000Z,4,Elkview,WV,38.43111865,-81.47562688489583
2020-12-08T00:00:00.000Z,6,Williamsburg,WV,37.2708788,-76.7074042
2020-11-20T00:00:00.000Z,3,Elberta,MI,30.4144143,-87.5981531
2020-11-20T00:00:00.000Z,4,Marion,VA,32.7931661,-94.344488
2020-11-18T00:00:00.000Z,3,Houston,TX,29.7589382,-95.3676974
2020-11-14T00:00:00.000Z,3,Sumter,SC,28.6689748,-82.076402
2020-11-10T00:00:00.000Z,3,Oklahoma City,OK,35.4729886,-97.5170536
2020-11-05T00:00:00.000Z,3,Toledo,OH,41.6529143,-83.5378173
2020-11-03T00:00:00.000Z,4,Henderson,NV,32.182598,-95.7893178
2020-10-31T00:00:00.000Z,3,Pittsburgh,PA,40.4416941,-79.9900861
2020-10-20T00:00:00.000Z,3,Houston,TX,29.7589382,-95.3676974
2020-10-16T00:00:00.000Z,3,Orlando,FL,28.5421109,-81.3790304
2020-10-04T00:00:00.000Z,3,Indianapolis,IN,39.7683331,-86.1583502
2020-09-28T00:00:00.000Z,3,Salem,OR,44.9391565,-123.033121
2020-09-13T00:00:00.000Z,3,Manchester,TN,42.9956397,-71.4547891
2020-09-10T00:00:00.000Z,3,New Orleans,LA,29.9759983,-90.0782127
2020-09-07T00:00:00.000Z,7,Aguanga,CA,33.4428094,-116.8650235
2020-09-06T00:00:00.000Z,4,Bloomington,IN,39.1670396,-86.5342881
2020-08-26T00:00:00.000Z,3,Pontiac,MI,42.6389216,-83.2910468
2020-08-17T00:00:00.000Z,3,Dayton,TX,39.7589478,-84.1916069
2020-08-15T00:00:00.000Z,4,Belleville,MI,38.5200504,-89.9839935
2020-07-29T00:00:00.000Z,5,Elyria,OH,41.3673191,-82.1073583
2020-07-29T00:00:00.000Z,3,St. Louis,MO,38.6280278,-90.1910154
2020-07-19T00:00:00.000Z,3,Detroit,MI,42.3315509,-83.0466403
2020-07-10T00:00:00.000Z,3,Union City,GA,37.5963232,-122.0816297
2020-07-08T00:00:00.000Z,4,Paterson,NJ,40.9167654,-74.171811
2020-07-06T00:00:00.000Z,3,Port St. Lucie,FL,27.2939333,-80.3503283
2020-07-04T00:00:00.000Z,4,Chicago (Englewood),IL,41.7797559,-87.6458836
2020-06-27T00:00:00.000Z,3,Blytheville,AR,35.9288199,-89.9073557
2020-06-27T00:00:00.000Z,3,Orrum,NC,34.4658861,-79.0090289
2020-06-26T00:00:00.000Z,4,Springfield,IL,39.7990175,-89.6439575
2020-06-22T00:00:00.000Z,4,Charlotte,NC,35.2272086,-80.8430827
2020-06-11T00:00:00.000Z,6,Monroe,LA,38.2722313,-90.1792484
2020-06-04T00:00:00.000Z,7,Valhermoso Springs,AL,34.5012035,-86.6858295
2020-05-27T00:00:00.000Z,3,Greensburg,LA,40.3014581,-79.5389289
2020-05-26T00:00:00.000Z,3,Bowman,SC,46.1010498,-103.5086625
2020-05-24T00:00:00.000Z,3,Danville,AL,40.125222,-87.6304614
2020-05-20T00:00:00.000Z,3,Houston,TX,29.7589382,-95.3676974
2020-05-17T00:00:00.000Z,4,Saint Matthews,SC,38.2528489,-85.6557947
2020-05-06T00:00:00.000Z,3,Houston,TX,29.7589382,-95.3676974
2020-04-28T00:00:00.000Z,4,Sweet Home,OR,44.3976247,-122.736195
2020-04-27T00:00:00.000Z,4,San Antonio,TX,29.4246002,-98.4951405
2020-04-27T00:00:00.000Z,5,Milwaukee,WI,43.0349931,-87.922497
2020-04-24T00:00:00.000Z,3,Houston,TX,29.7589382,-95.3676974
2020-04-10T00:00:00.000Z,4,Cincinnati,OH,39.1014537,-84.5124602
2020-04-07T00:00:00.000Z,4,Menifee,CA,37.9357602,-83.6014187
2020-04-06T00:00:00.000Z,4,Haines City,FL,28.1067315,-81.6287423
2020-04-01T00:00:00.000Z,3,Bethany,OK,40.2683344,-94.0282861
2020-03-31T00:00:00.000Z,3,Macon,GA,32.8406946,-83.6324022
2020-03-16T00:00:00.000Z,7,Moncure,NC,35.6224994,-79.0783143
2020-03-15T00:00:00.000Z,5,Springfield,MO,39.7990175,-89.6439575
2020-03-10T00:00:00.000Z,4,Dallas,TX,32.7762719,-96.7968559
2020-03-08T00:00:00.000Z,4,Sugar Land,TX,29.6196787,-95.6349463
2020-03-04T00:00:00.000Z,4,Reno,NV,39.5261206,-119.8126581
2020-02-26T00:00:00.000Z,6,Milwaukee,WI,43.0349931,-87.922497
2020-02-23T00:00:00.000Z,3,Clarkton,NC,36.4517276,-89.9670353
2020-02-20T00:00:00.000Z,4,Orlando,FL,28.5421109,-81.3790304
2020-02-09T00:00:00.000Z,3,Youngstown,OH,41.1035786,-80.6520161
2020-02-05T00:00:00.000Z,4,Indianapolis,IN,39.7683331,-86.1583502
2020-02-03T00:00:00.000Z,3,Machias,ME,44.715514,-67.461548
2020-02-01T00:00:00.000Z,4,Spearsville,LA,32.9359723,-92.6051518
2020-01-26T00:00:00.000Z,3,Newburgh,NY,41.5034271,-74.0104179
2020-01-26T00:00:00.000Z,3,Hartsville,SC,42.2470149,-77.6938807
2020-01-24T00:00:00.000Z,5,Vanceboro,NC,45.5634998,-67.4297657
2020-01-17T00:00:00.000Z,4,Grantsville,UT,38.9234195,-81.0959456
2020-01-01T00:00:00.000Z,3,St Louis,MO,38.6280278,-90.1910154
2021-12-31T00:00:00.000Z,4,Gulfport,MS,30.3674198,-89.0928155
2021-12-27T00:00:00.000Z,6,Denver,CO,39.7392364,-104.984862
2021-12-26T00:00:00.000Z,3,Garland,TX,32.912624,-96.6388833
2021-12-22T00:00:00.000Z,4,Lithopolis,OH,39.8098246,-82.81600577806213
2021-12-08T00:00:00.000Z,4,Milwaukee,WI,43.0349931,-87.922497
2021-12-02T00:00:00.000Z,3,Elizabeth City,NC,36.2956836,-76.2247697
2021-11-30T00:00:00.000Z,4,Rex,GA,34.8520565,-79.04841761990687
2021-11-30T00:00:00.000Z,4,Taylor,TX,32.2793121,-99.8812612
2021-11-30T00:00:00.000Z,4,Oxford,MI,34.3663773,-89.5187664
2021-11-29T00:00:00.000Z,4,Fort Wayne,IN,41.0799898,-85.1386015
2021-11-28T00:00:00.000Z,5,Lancaster,CA,40.03813,-76.3056686
2021-11-26T00:00:00.000Z,3,Nashville,TN,36.1622767,-86.7742984
2021-11-18T00:00:00.000Z,4,Smithburg,MD,40.2090006,-74.352926
2021-11-14T00:00:00.000Z,3,Baltimore,MD,39.2908816,-76.610759
2021-11-14T00:00:00.000Z,4,Tucson,AZ,32.2228765,-110.9748477
2021-11-09T00:00:00.000Z,3,Scotland,SD,34.8628902,-79.4903372
2021-11-08T00:00:00.000Z,3,Victoria,TX,28.8026443,-96.9766308
2021-11-03T00:00:00.000Z,3,Norfolk,VA,36.8448348,-76.2863999
2021-10-30T00:00:00.000Z,4,Gleneagle,CO,39.04215095,-104.8281014431371
2021-10-25T00:00:00.000Z,3,Boise,ID,43.6008183,-116.24210864118032
2021-10-21T00:00:00.000Z,4,Tacoma,WA,47.2455013,-122.438329
2021-10-21T00:00:00.000Z,3,Superior,NE,46.7207737,-92.1040796
2021-10-20T00:00:00.000Z,4,Clare Co. (Farwell),MI,43.835025,-84.866967
2021-10-19T00:00:00.000Z,3,Kenosha,WI,42.5846773,-87.8212263
2021-10-17T00:00:00.000Z,3,Jackson,MS,32.3086744,-90.1983063
2021-10-12T00:00:00.000Z,3,Meridian,MS,32.3643098,-88.703656
2021-10-07T00:00:00.000Z,3,Milwaukee (Cherry St),WI,42.9197713,-87.8727917
2021-09-26T00:00:00.000Z,3,Des Moines,WA,41.5910323,-93.6046655
2021-09-25T00:00:00.000Z,4,Athens (Riceville),TN,35.4456357,-84.612896
2021-09-24T00:00:00.000Z,4,Phenix City,AL,32.4709761,-85.0007653
2021-09-24T00:00:00.000Z,4,Aiken,SC,33.5723191,-81.6182086
2021-09-16T00:00:00.000Z,4,Ingleside,TX,27.876615,-97.2098831
2021-09-12T00:00:00.000Z,4,St. Paul,MN,44.9497487,-93.0931028
2021-09-07T00:00:00.000Z,4,Avon Lake,OH,41.510033,-82.0185895
2021-09-05T00:00:00.000Z,4,Houston,TX,29.7589382,-95.3676974
2021-09-05T00:00:00.000Z,4,Lakeland,FL,28.0394654,-81.9498042
2021-09-04T00:00:00.000Z,3,Washington,DC,38.8950368,-77.0365427
2021-08-30T00:00:00.000Z,3,Coconut Creek,FL,26.2517482,-80.1789351
2021-08-30T00:00:00.000Z,3,Normal,IL,40.5092961,-88.9843937
2021-08-25T00:00:00.000Z,4,West Richland,WA,46.3003915,-119.347312
2021-08-23T00:00:00.000Z,3,Mink Shoals,WV,38.3943163,-81.5871449
2021-08-20T00:00:00.000Z,3,Phoenix,AZ,33.4484367,-112.074141
2021-08-15T00:00:00.000Z,3,San Antonio,TX,29.4246002,-98.4951405
2021-08-08T00:00:00.000Z,3,Brooklyn,NY,40.6526006,-73.9497211
2021-08-02T00:00:00.000Z,3,Greenwood Co.,SC,37.8709542,-96.2471338
2021-07-29T00:00:00.000Z,3,Pittsburgh (Mount Lebanon),PA,40.378074749999996,-80.04642041328036
2021-07-26T00:00:00.000Z,4,Wilmington,DE,39.7459468,-75.546589
2021-07-25T00:00:00.000Z,4,Houston,TX,29.7589382,-95.3676974
2021-07-25T00:00:00.000Z,5,Wasco,CA,45.0430227,-121.2154207
2021-07-18T00:00:00.000Z,3,Houston,TX,29.7589382,-95.3676974
2021-07-18T00:00:00.000Z,4,Tucson,AZ,32.2228765,-110.9748477
2021-07-12T00:00:00.000Z,3,Castroville,CA,29.3565001,-98.8788844
2021-07-04T00:00:00.000Z,3,Dallas (Towns St),TX,32.916675,-96.7590272
2021-07-03T00:00:00.000Z,3,Chadbourn,NC,34.3221129,-78.8269664
2021-06-30T00:00:00.000Z,4,Lenoir,NC,35.2590371,-77.6484879
2021-06-30T00:00:00.000Z,3,Houston,TX,29.7589382,-95.3676974
2021-06-27T00:00:00.000Z,3,Memphis,TN,35.1460249,-90.0517638
2021-06-21T00:00:00.000Z,3,St. Louis,MO,38.6280278,-90.1910154
2021-06-20T00:00:00.000Z,4,Stark Co.,OH,41.0712135,-89.8066831
2021-06-20T00:00:00.000Z,3,Richmond,CA,37.5385087,-77.43428
2021-06-15T00:00:00.000Z,3,Cedar Rapids,IA,41.9758872,-91.6704053
2021-06-15T00:00:00.000Z,3,Albertville,AL,34.2675937,-86.2088669
2021-06-15T00:00:00.000Z,5,Chicago (Englewood),IL,41.7797559,-87.6458836
2021-06-12T00:00:00.000Z,3,Cleveland,OH,41.4996574,-81.6936772
2021-06-06T00:00:00.000Z,3,Homestead,FL,25.4718946,-80.4759905
2021-06-06T00:00:00.000Z,4,Portland,OR,45.5202471,-122.674194
2021-06-06T00:00:00.000Z,3,Miami (Kendall),FL,25.6718125,-80.35486075316194
2021-05-30T00:00:00.000Z,3,Hialeah,FL,25.8575963,-80.2781057
2021-05-28T00:00:00.000Z,3,Windsor Locks,CT,41.9281305,-72.643631
2021-05-26T00:00:00.000Z,10,San Jose,CA,37.3361663,-121.890591
2021-05-26T00:00:00.000Z,3,Arlington,TX,32.7355816,-97.1071186
2021-05-24T00:00:00.000Z,4,West Jefferson,OH,33.6492731,-87.0686089
2021-05-23T00:00:00.000Z,3,Youngstown,OH,41.1035786,-80.6520161
2021-05-22T00:00:00.000Z,3,Bridgeton,NJ,38.7566055,-90.42352
2021-05-19T00:00:00.000Z,4,McHenry,KY,42.3294391,-88.4605713
2021-05-16T00:00:00.000Z,3,Birmingham,AL,33.5206824,-86.8024326
2021-05-15T00:00:00.000Z,3,Garfield Heights,OH,41.4169974,-81.6059581
2021-05-10T00:00:00.000Z,3,Maryland City,MD,39.096450000000004,-76.80489127498767
2021-05-09T00:00:00.000Z,7,Colorado Springs,CO,38.8339578,-104.825348
2021-05-08T00:00:00.000Z,4,Gwynn Oak (Woodlawn),MD,39.3229108,-76.7180811
2021-05-03T00:00:00.000Z,4,Biloxi,MS,30.4007626,-88.8893818
2021-05-02T00:00:00.000Z,3,Miami,FL,25.7741728,-80.19362
2021-05-01T00:00:00.000Z,3,Green Bay (Ashwaubenon),WI,44.47848805,-88.14362007159838
2021-04-28T00:00:00.000Z,5,Watauga Co. (Boone),NC,36.2165362,-81.6746158
2021-04-27T00:00:00.000Z,3,Los Angeles (Fullerton),CA,34.1321705,-118.12929705678386
2021-04-25T00:00:00.000Z,3,Phoenix,AZ,33.4484367,-112.074141
2021-04-18T00:00:00.000Z,4,Van Buren,AR,40.749202,-91.9689529
2021-04-18T00:00:00.000Z,3,Kenosha,WI,42.5846773,-87.8212263
2021-04-15T00:00:00.000Z,9,Indianapolis,IN,39.7683331,-86.1583502
2021-04-07T00:00:00.000Z,7,Rock Hill,SC,34.9248667,-81.0250784
2021-04-05T00:00:00.000Z,4,New York (Brooklyn),NY,40.6526006,-73.9497211
2021-04-03T00:00:00.000Z,6,Allen,TX,40.8077797,-84.0572225
2021-04-03T00:00:00.000Z,3,Wilmington,NC,39.7459468,-75.546589
2021-03-31T00:00:00.000Z,4,Orange,CA,33.7500378,-117.8704931
2021-03-28T00:00:00.000Z,5,Essex,MD,44.0638879,-73.7542043
2021-03-26T00:00:00.000Z,3,Memphis,TN,35.1460249,-90.0517638
2021-03-22T00:00:00.000Z,10,Boulder,CO,40.0149856,-105.270545
2021-03-16T00:00:00.000Z,4,Phoenix,AZ,33.4484367,-112.074141
2021-03-16T00:00:00.000Z,4,Atlanta,GA,33.7489924,-84.3902644
2021-03-16T00:00:00.000Z,4,Acworth,GA,34.0659329,-84.6768796
2021-03-13T00:00:00.000Z,4,Indianapolis,IN,39.7683331,-86.1583502
2021-03-10T00:00:00.000Z,3,Houston,TX,29.7589382,-95.3676974
2021-03-08T00:00:00.000Z,3,Mesa,AZ,33.4151005,-111.831455
2021-03-05T00:00:00.000Z,4,Florissant,MO,38.7919683,-90.3227803
2021-02-28T00:00:00.000Z,3,Cincinnati,OH,39.1014537,-84.5124602
2021-02-20T00:00:00.000Z,3,Metairie,LA,29.9899926,-90.1505426
2021-02-18T00:00:00.000Z,4,Fayette Co.,TN,29.8381635,-96.9559692
2021-02-16T00:00:00.000Z,3,St. Petersburg,FL,27.7703796,-82.6695085
2021-02-05T00:00:00.000Z,3,Benoit (Bolivar),MS,33.6515013,-91.0095508
2021-02-03T00:00:00.000Z,4,Colorado Springs,CO,38.8339578,-104.825348
2021-02-03T00:00:00.000Z,3,Oak Creek,CO,42.8858503,-87.8631362
2021-02-02T00:00:00.000Z,3,Fort Lauderdale (Sunrise),FL,26.1400102,-80.1356808
2021-02-02T00:00:00.000Z,6,Muskogee,OK,35.6630196,-95.3927706
2021-01-24T00:00:00.000Z,4,West Chester,PA,39.9597213,-75.6059638
2021-01-24T00:00:00.000Z,6,Indianapolis,IN,39.7683331,-86.1583502
2021-01-18T00:00:00.000Z,3,Yadkin Co.,NC,36.1497114,-80.67623
2021-01-13T00:00:00.000Z,3,Schodack,NY,42.531389,-73.692778
2021-01-09T00:00:00.000Z,6,Evanston,IL,42.0447388,-87.6930459
